"","response.option.id","survey.id","question.id","row.id","row.text","choice.id","response.option.text"
"23131","1054477902.NA.10857895108",87756990,"1054477902",NA,NA,"10857895108","Yes, the prosecution mentioned a pretrial services report or pretrial services program"
"23132","1054477902.NA.10857895109",87756990,"1054477902",NA,NA,"10857895109","Yes, the defense mentioned a pretrial services report or pretrial services program"
"23133","1054477902.NA.10857895110",87756990,"1054477902",NA,NA,"10857895110","Yes, someone else mentioned a pretrial services report or pretrial services program <em>[please specify who]</em>"
"23134","1054477902.NA.10857895113",87756990,"1054477902",NA,NA,"10857895113","Comments"
"23135","1054477903.NA.10857895118",87756990,"1054477903",NA,NA,"10857895118","African American / Black"
"23136","1054477903.NA.10857895119",87756990,"1054477903",NA,NA,"10857895119","Asian / Pacific Islander"
"23137","1054477903.NA.10857895120",87756990,"1054477903",NA,NA,"10857895120","Caucasian / White"
"23138","1054477903.NA.10857895121",87756990,"1054477903",NA,NA,"10857895121","Hispanic / Latino"
"23139","1054477903.NA.10857895122",87756990,"1054477903",NA,NA,"10857895122","Biracial / multiracial"
"23140","1054477903.NA.10857895114",87756990,"1054477903",NA,NA,"10857895114","Other <em>[</em><em>please specify]</em>"
"23141","1054477903.NA.10857895117",87756990,"1054477903",NA,NA,"10857895117","Comments"
"23142","1054477904.NA.10857895123",87756990,"1054477904",NA,NA,"10857895123","Male"
"23143","1054477904.NA.10857895124",87756990,"1054477904",NA,NA,"10857895124","Female"
"23144","1054477904.NA.10857895125",87756990,"1054477904",NA,NA,"10857895125","Transgender"
"23145","1054477904.NA.10857895126",87756990,"1054477904",NA,NA,"10857895126","Other <em>[</em><em>please specify]</em>"
"23146","1054477904.NA.10857895129",87756990,"1054477904",NA,NA,"10857895129","Comments"
"23147","1054477905.NA.10857895130",87756990,"1054477905",NA,NA,"10857895130","New Orleans"
"23148","1054477905.NA.10857895131",87756990,"1054477905",NA,NA,"10857895131","Another city in Louisiana"
"23149","1054477905.NA.10857895132",87756990,"1054477905",NA,NA,"10857895132","Out of state"
"23150","1054477905.NA.10857895133",87756990,"1054477905",NA,NA,"10857895133","I didn't hear it mentioned in court"
"23151","1054477905.NA.10857895136",87756990,"1054477905",NA,NA,"10857895136","Comments"
"23152","1054477906.10857895143.",87756990,"1054477906","10857895143","Total # of convictions","",""
"23153","1054477906.10857895144.",87756990,"1054477906","10857895144","# of felony convictions","",""
"23154","1054477906.10857895145.",87756990,"1054477906","10857895145","# of misdemeanor convictions","",""
"23155","1054477907.NA.10857895146",87756990,"1054477907",NA,NA,"10857895146","Violent"
"23156","1054477907.NA.10857895147",87756990,"1054477907",NA,NA,"10857895147","Non-violent"
"23157","1054477907.NA.10857895148",87756990,"1054477907",NA,NA,"10857895148","N/A- the defendant has no criminal record"
"23158","1054477907.NA.10857895149",87756990,"1054477907",NA,NA,"10857895149","I don't know"
"23159","1054477907.NA.10857895152",87756990,"1054477907",NA,NA,"10857895152","Comments"
"23160","1054477908.NA.10857895162",87756990,"1054477908",NA,NA,"10857895162","Yes, the defendant has another open felony case <em>[please specify the crime]</em>"
"23161","1054477908.NA.10857895163",87756990,"1054477908",NA,NA,"10857895163","Yes, the defendant has another capias <em>[please explain what the other capias is for]</em>"
"23162","1054477908.NA.10857895164",87756990,"1054477908",NA,NA,"10857895164","Yes, the defendant has another hold <em>[please explain why and what type of hold]</em>"
"23163","1054477908.NA.10857895158",87756990,"1054477908",NA,NA,"10857895158","No"
"23164","1054477908.NA.10857895165",87756990,"1054477908",NA,NA,"10857895165","I don't know"
"23165","1054477908.NA.10857895161",87756990,"1054477908",NA,NA,"10857895161","Comments"
"23166","1054477909.NA.10857895169",87756990,"1054477909",NA,NA,"10857895169","Yes"
"23167","1054477909.NA.10857895170",87756990,"1054477909",NA,NA,"10857895170","No"
"23168","1054477909.NA.10857895168",87756990,"1054477909",NA,NA,"10857895168","Comments"
"23169","1054478773.NA.",87756990,"1054478773",NA,NA,"",""
"23170","1054478774.NA.",87756990,"1054478774",NA,NA,"",""
"23171","1054480332.NA.10857912937",87756990,"1054480332",NA,NA,"10857912937","Yes"
"23172","1054480332.NA.10857912938",87756990,"1054480332",NA,NA,"10857912938","No"
"23173","1054480332.NA.10857912941",87756990,"1054480332",NA,NA,"10857912941","Comments"
"23174","1054480439.NA.10857913957",87756990,"1054480439",NA,NA,"10857913957","The Magistrate or Commissioner set a 48-hour hearing"
"23175","1054480439.NA.10857913958",87756990,"1054480439",NA,NA,"10857913958","The Magistrate or Commissioner set a 330.3 Gwen Law hearing"
"23176","1054480439.NA.10857913962",87756990,"1054480439",NA,NA,"10857913962","The Magistrate or Commissioner held the defendant incarcerated for another reason <em>[please specify the reason]</em>"
"23177","1054480439.NA.10857913963",87756990,"1054480439",NA,NA,"10857913963","The Magistrate or Commissioner did not say why the defendant was held incarcerated"
"23178","1054480439.NA.10857913964",87756990,"1054480439",NA,NA,"10857913964","I don't know"
"23179","1054480439.NA.10857913961",87756990,"1054480439",NA,NA,"10857913961","Comments"
"23180","1054480522.NA.10857914556",87756990,"1054480522",NA,NA,"10857914556","Pretrial services report"
"23181","1054480522.NA.10857914566",87756990,"1054480522",NA,NA,"10857914566","Seriousness of the alleged crime"
"23182","1054480522.NA.10857914557",87756990,"1054480522",NA,NA,"10857914557","Defendant's criminal history and/or other open criminal cases <em>(e.g., parole or probation)</em>"
"23183","1054480522.NA.10857914558",87756990,"1054480522",NA,NA,"10857914558","Danger to society"
"23184","1054480522.NA.10857914559",87756990,"1054480522",NA,NA,"10857914559","Likelihood that the defendant would return for court and/or prior escape attempt"
"23185","1054480522.NA.10857914560",87756990,"1054480522",NA,NA,"10857914560","Defendant's work or school"
"23186","1054480522.NA.10857914567",87756990,"1054480522",NA,NA,"10857914567","Defendant's family or social obligations <em>(e.g., caring for a child, church)</em>"
"23187","1054480522.NA.10857914561",87756990,"1054480522",NA,NA,"10857914561","Defendant's residence"
"23188","1054480522.NA.10857914562",87756990,"1054480522",NA,NA,"10857914562","Defendant's drug or alcohol abuse"
"23189","1054480522.NA.10857914563",87756990,"1054480522",NA,NA,"10857914563","Protective order or stay-away order"
"23190","1054480522.NA.10857914564",87756990,"1054480522",NA,NA,"10857914564","Other <em>[please specify]</em>"
"23191","1054480522.NA.10857914565",87756990,"1054480522",NA,NA,"10857914565","The Magistrate/Commissioner did not say what he or she was considering while setting bail"
"23192","1054480522.NA.10857914555",87756990,"1054480522",NA,NA,"10857914555","Comments"
"23193","1054480523.10857914568.",87756990,"1054480523","10857914568","Total bail/bond for defendant","",""
"23194","1054480523.10857914569.",87756990,"1054480523","10857914569","1st charge <em>[write the charge & bail amount]</em>","",""
"23195","1054480523.10857914570.",87756990,"1054480523","10857914570","2nd charge <em>[write the charge & bail amount]</em>","",""
"23196","1054480523.10857914571.",87756990,"1054480523","10857914571","3rd charge <em>[write the charge & bail amount]</em>","",""
"23197","1054480523.10857914572.",87756990,"1054480523","10857914572","4th charge <em>[write the charge & bail amount]</em>","",""
"23198","1054480523.10857914573.",87756990,"1054480523","10857914573","5th charge <em>[write the charge & bail amount]</em>","",""
"23199","1054480524.NA.10857914574",87756990,"1054480524",NA,NA,"10857914574","Drug test"
"23200","1054480524.NA.10857914579",87756990,"1054480524",NA,NA,"10857914579","Drug or alcohol substance abuse program"
"23201","1054480524.NA.10857914580",87756990,"1054480524",NA,NA,"10857914580","Protective or stay-away order"
"23202","1054480524.NA.10857914581",87756990,"1054480524",NA,NA,"10857914581","Pretrial supervision"
"23203","1054480524.NA.10857914582",87756990,"1054480524",NA,NA,"10857914582","Mental health treatment"
"23204","1054480524.NA.10857914578",87756990,"1054480524",NA,NA,"10857914578","Curfew"
"23205","1054480524.NA.10857914583",87756990,"1054480524",NA,NA,"10857914583","Job or school application or enrollment"
"23206","1054480524.NA.10857914584",87756990,"1054480524",NA,NA,"10857914584","Electronic monitoring"
"23207","1054480524.NA.10857914585",87756990,"1054480524",NA,NA,"10857914585","Ignition lock"
"23208","1054480524.NA.10857914587",87756990,"1054480524",NA,NA,"10857914587","Other <em>[please specify]</em>"
"23209","1054480524.NA.10857914588",87756990,"1054480524",NA,NA,"10857914588","No conditions were placed on the defendant's bail or bond"
"23210","1054480524.NA.10857914589",87756990,"1054480524",NA,NA,"10857914589","I don't know"
"23211","1054480524.NA.10857914577",87756990,"1054480524",NA,NA,"10857914577","Comments"
"23212","1054480525.NA.",87756990,"1054480525",NA,NA,"",""
"23213","1060201504.NA.10898655961",87756990,"1060201504",NA,NA,"10898655961","Yes"
"23214","1060201504.NA.10898655962",87756990,"1060201504",NA,NA,"10898655962","No"
"23215","1060201504.NA.10898655965",87756990,"1060201504",NA,NA,"10898655965","Comments"
"23216","1054480849.NA.",87756990,"1054480849",NA,NA,"",""
"23217","1054480850.NA.",87756990,"1054480850",NA,NA,"",""
"23218","1054480851.NA.10857917219",87756990,"1054480851",NA,NA,"10857917219","1 Low"
"23219","1054480851.NA.10857917220",87756990,"1054480851",NA,NA,"10857917220","2 Low"
"23220","1054480851.NA.10857917221",87756990,"1054480851",NA,NA,"10857917221","3 Low"
"23221","1054480851.NA.10857917222",87756990,"1054480851",NA,NA,"10857917222","4 Low"
"23222","1054480851.NA.10857917223",87756990,"1054480851",NA,NA,"10857917223","5 Low Moderate"
"23223","1054480851.NA.10857917224",87756990,"1054480851",NA,NA,"10857917224","6 Low Moderate"
"23224","1054480851.NA.10857917225",87756990,"1054480851",NA,NA,"10857917225","7 Low Moderate"
"23225","1054480851.NA.10857917226",87756990,"1054480851",NA,NA,"10857917226","8 Moderate"
"23226","1054480851.NA.10857917227",87756990,"1054480851",NA,NA,"10857917227","9 Moderate"
"23227","1054480851.NA.10857917228",87756990,"1054480851",NA,NA,"10857917228","10 Moderate"
"23228","1054480851.NA.10857917229",87756990,"1054480851",NA,NA,"10857917229","11 Moderate"
"23229","1054480851.NA.10857917230",87756990,"1054480851",NA,NA,"10857917230","12 High"
"23230","1054480851.NA.10857917231",87756990,"1054480851",NA,NA,"10857917231","Unscored"
"23231","1054480851.NA.10857917232",87756990,"1054480851",NA,NA,"10857917232","I couldn't find this defendant's magistrate case number (""magnum"")"
"23232","1054480852.NA.",87756990,"1054480852",NA,NA,"",""
"23233","1054480853.NA.",87756990,"1054480853",NA,NA,"",""
"23234","1054480854.NA.10857917237",87756990,"1054480854",NA,NA,"10857917237","Orleans Public Defenders were appointed to represent the defendant for first appearance only"
"23235","1054480854.NA.10857917238",87756990,"1054480854",NA,NA,"10857917238","Orleans Public Defenders were appointed to represent the defendant for the entire case"
"23236","1054480854.NA.10857917239",87756990,"1054480854",NA,NA,"10857917239","Defendant was represented by a private defense attorney"
"23237","1054480854.NA.10857917240",87756990,"1054480854",NA,NA,"10857917240","Defendant was not represented by counsel"
"23238","1054480854.NA.10857917243",87756990,"1054480854",NA,NA,"10857917243","Comments"
"23239","1054480855.NA.10857917248",87756990,"1054480855",NA,NA,"10857917248","No"
"23240","1054480855.NA.10857917249",87756990,"1054480855",NA,NA,"10857917249","Yes, the Magistrate or Commissioner mentioned a pretrial services report or pretrial services program"
"23241","1054480855.NA.10857917250",87756990,"1054480855",NA,NA,"10857917250","Yes, the prosecution mentioned a pretrial services report or pretrial services program"
"23242","1054480855.NA.10857917251",87756990,"1054480855",NA,NA,"10857917251","Yes, the defense mentioned a pretrial services report or pretrial services program"
"23243","1054480855.NA.10857917252",87756990,"1054480855",NA,NA,"10857917252","Yes, someone else mentioned a pretrial services report or pretrial services program <em>[please specify who]</em>"
"23244","1054480855.NA.10857917255",87756990,"1054480855",NA,NA,"10857917255","Comments"
"23245","1054480856.NA.10857917260",87756990,"1054480856",NA,NA,"10857917260","African American / Black"
"23246","1054480856.NA.10857917261",87756990,"1054480856",NA,NA,"10857917261","Asian / Pacific Islander"
"23247","1054480856.NA.10857917262",87756990,"1054480856",NA,NA,"10857917262","Caucasian / White"
"23248","1054480856.NA.10857917263",87756990,"1054480856",NA,NA,"10857917263","Hispanic / Latino"
"23249","1054480856.NA.10857917264",87756990,"1054480856",NA,NA,"10857917264","Biracial / multiracial"
"23250","1054480856.NA.10857917256",87756990,"1054480856",NA,NA,"10857917256","Other <em>[</em><em>please specify]</em>"
"23251","1054480856.NA.10857917259",87756990,"1054480856",NA,NA,"10857917259","Comments"
"23252","1054480857.NA.10857917265",87756990,"1054480857",NA,NA,"10857917265","Male"
"23253","1054480857.NA.10857917266",87756990,"1054480857",NA,NA,"10857917266","Female"
"23254","1054480857.NA.10857917267",87756990,"1054480857",NA,NA,"10857917267","Transgender"
"23255","1054480857.NA.10857917268",87756990,"1054480857",NA,NA,"10857917268","Other <em>[</em><em>please specify]</em>"
"23256","1054480857.NA.10857917271",87756990,"1054480857",NA,NA,"10857917271","Comments"
"23257","1054480858.NA.10857917272",87756990,"1054480858",NA,NA,"10857917272","New Orleans"
"23258","1054480858.NA.10857917273",87756990,"1054480858",NA,NA,"10857917273","Another city in Louisiana"
"23259","1054480858.NA.10857917274",87756990,"1054480858",NA,NA,"10857917274","Out of state"
"23260","1054480858.NA.10857917275",87756990,"1054480858",NA,NA,"10857917275","I didn't hear it mentioned in court"
"23261","1054480858.NA.10857917278",87756990,"1054480858",NA,NA,"10857917278","Comments"
"23262","1054480859.10857917285.",87756990,"1054480859","10857917285","Total # of convictions","",""
"23263","1054480859.10857917286.",87756990,"1054480859","10857917286","# of felony convictions","",""
"23264","1054480859.10857917287.",87756990,"1054480859","10857917287","# of misdemeanor convictions","",""
"23265","1054480860.NA.10857917288",87756990,"1054480860",NA,NA,"10857917288","Violent"
