"","question.id","question.text","question.type","question.subtype","survey.id"
"9243","746286459","FNG (Bench) - How many cases reached final disposition today as a result of the Court finding the defendant not guilty in a bench (non-jury) trial?","open_ended","single",59772374
"9244","746286460","FGAC (jury) - How many cases reached final disposition today as a result of a jury finding the defendant guilty as charged?","open_ended","single",59772374
"9245","746286462","FGLC (jury) - How many cases reached final disposition today as a result of a jury finding the defendant guilty of lesser charges?","open_ended","single",59772374
"9246","746286463","FNG - How many cases reached final disposition today as a result of a jury finding the defendant not guilty?","open_ended","single",59772374
"9247","746286464","What time did Court end for the day? (Ex: 1:37 PM; do not complete if unsure; lunch recess is not necessarily when court ends for the day)","open_ended","single",59772374
"9248","746286465","State: Was the ADA ready to promptly call the next case?","single_choice","vertical",59772374
"9249","746286466","State: Was the ADA prepared and organized?","single_choice","vertical",59772374
"9250","746286467","State: Was the ADA respectful to all?","single_choice","vertical",59772374
"9251","746286468","State: Was the ADA audible?","single_choice","vertical",59772374
"9252","746286469","Defense: Were the defense attorneys present when their case was called?","single_choice","vertical",59772374
"9253","746286470","Defense: Were the defense attorneys prepared and organized?","single_choice","vertical",59772374
"9254","746286471","Defense: Were the defense attorneys respectful to all?","single_choice","vertical",59772374
"9255","746286472","Defense: were the defense attorneys audible?","single_choice","vertical",59772374
"9256","746286473","Judge: Was the Judge ready to promptly call the next case?","single_choice","vertical",59772374
"9257","746286474","Judge: Did the Judge appear to pay attention to all proceedings?  If not, please explain.","single_choice","vertical",59772374
"9258","746286475","Judge: Did the Judge explain the purpose of today's court appearance to all defendants?","single_choice","vertical",59772374
"9259","746286476","Judge: Was the Judge respectful to all defendants (e.g. making eye contact, greeting them by name, using a respectful tone, etc.)?","single_choice","vertical",59772374
"9260","746286478","Judge: Did the Judge adequately describe what was happening to defendants using plain English?","single_choice","vertical",59772374
"9261","746286479","Judge: Was the Judge respectful to all attorneys?","single_choice","vertical",59772374
"9262","746286480","Judge: Did the Judge avoid showing favor towards ADAs or defense attorneys?  If no, please explain.","single_choice","vertical",59772374
"9263","746286481","Judge: Did the Judge maintain control of the court, including minimizing disruptions and keeping jurors attentive?","single_choice","vertical",59772374
"9264","746286482","Judge: Was the Judge transparent and stay on the record?","single_choice","vertical",59772374
"9265","746286483","Judge: Was the Judge audible?","single_choice","vertical",59772374
"9266","746286484","Sheriff: Did the deputies maintain control of the courtroom?","single_choice","vertical",59772374
"9267","746286485","Sheriff: Did the deputies stay alert and pay attention?","single_choice","vertical",59772374
"9268","746286486","Sheriff: Did the deputies behave courteously to all?","single_choice","vertical",59772374
"9269","746286487","Law Enforcement: Were testifying officers prepared for their testimony?","single_choice","vertical",59772374
"9270","746286488","Law Enforcement: Were testifying officers able to clearly answer questions while testifying?","single_choice","vertical",59772374
"9271","746286489","Court Staff: Were court staff efficient, helpful and polite?","single_choice","vertical",59772374
"9272","746286490","Was it your perception that anyone was treated inappropriately or differently based on gender, race, ethnicity, religion, age, disability status, sexual orientation, economic status, etc.? If yes, please explain.","single_choice","vertical",59772374
"9273","746286491","Please write a short paragraph describing your day in Court, including any compliments, criticisms, suggestions, recommendations, or concerns you may have:","open_ended","essay",59772374
"9274","746287944","Were you able to easily find parking near the courthouse?","single_choice","vertical",59772374
"9275","746291511","Court: Doctors Unavailable / unprepared - How many cases total were continued to another day by the Court due to doctors being unavailable or unprepared?","open_ended","single",59772374
"9276","746292802","State: Law Enforcement Witness Unavailable - How many cases total were continued to another day by the State due to a law enforcement officer being unavailable to testify?","open_ended","single",59772374
"9277","746295800","Other: Plea Negotiations: How many cases were continued to another day due to ongoing plea negotiations between the defense and the State?","open_ended","single",59772374
